Telemetry(timestamp='28.05.2023 10:05:53.150578', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:59.363070', value='1724.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:59.649676', value='1227428.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:59.650341', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:59.651180', value='3.076923', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:59.883270', value='2918.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:00.150006', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:00.151744', value='39.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:00.341499', value='1433.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:00.650143', value='3.061224', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:00.650293', value='1227912.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:00.651064', value='19.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:00.804335', value='426.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:01.150720', value='49.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:01.150814', value='2.051282', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:01.330922', value='1704.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:01.649858', value='0.070000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:01.650076', value='1228164.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:01.651255', value='2.051282', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:01.652501', value='69.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:01.800784', value='0.100000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:01.834133', value='2669.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:02.151788', value='2.551020', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:02.151844', value='71.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:02.343262', value='2812.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:02.649802', value='1228164.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:02.650045', value='3.108808', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:02.651180', value='72.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:02.857308', value='2822.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:03.150236', value='2.551020', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:03.150661', value='68.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:03.366916', value='2695.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:03.649940', value='1241268.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:03.649953', value='17.171717', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:03.650802', value='50.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:03.905342', value='1902.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:04.150342', value='25.125628', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:04.151735', value='21.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:04.320366', value='601.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:04.649489', value='1298804.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:04.650413', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:04.650455', value='29.145729', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:04.808329', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:05.149700', value='31.282051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:05.151128', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:05.311625', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:05.650556', value='1260332.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:05.650860', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:05.650898', value='28.643216', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:05.815936', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:06.150143', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:06.150482', value='28.282828', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:06.307939', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:06.649304', value='0.140000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:06.649513', value='1212088.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:06.651282', value='29.702970', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:06.651394', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:06.658199', value='0.110000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:06.683755', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:07.149614', value='27.319588', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:07.150769', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:07.350112', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:07.649545', value='28.426396', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:07.649622', value='1170000.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:07.649627', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:07.757494', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:08.150259', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:08.150301', value='28.282828', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:08.199461', value='7.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:08.649523', value='27.918782', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:08.649532', value='1127796.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:08.650583', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:08.808713', value='7.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:09.149732', value='27.363184', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:09.150483', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:09.308568', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:09.650054', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:09.650324', value='6.091371', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:09.651004', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:09.802955', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:10.150975', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:10.151099', value='5.181347', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:10.345361', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:10.650686', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:10.650961', value='1.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:10.651343', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:10.855327', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:11.151617', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:11.151644', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:11.352532', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:11.650418', value='0.130000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:11.650459', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:11.650978', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:11.651741', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:11.835773', value='0.110000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:11.858654', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:12.150661', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:12.151930', value='2.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:12.377350', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:12.650041', value='3.015075', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:12.650452', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:12.651724', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:12.793781', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:13.150640', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:13.151829', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:13.299547', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:13.650654', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:13.650877', value='1.492537', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:13.651278', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:13.810690', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:14.150804', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:14.152035', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:14.324176', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:14.650320', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:14.650557', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:14.651935', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:14.836377', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:15.150911', value='4.020101', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:15.150971', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:15.351434', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:15.650254', value='980144.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:15.653235', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:15.653461', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:15.888031', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:16.150523', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:16.152158', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:16.365023', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:16.649496', value='0.120000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:16.649499', value='0.110000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:16.649808', value='980128.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:16.650719', value='2.475248', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:16.652101', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:16.888534', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:17.150140', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:17.150892', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:17.306449', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:17.649743', value='980128.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:17.651088', value='3.980100', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:17.651125', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:17.816235', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:18.149955', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:18.152021', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:18.307831', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:18.649720', value='980128.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:18.650190', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:06:18.650971', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:18.833578', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:06:19.150508', value='1.990050', node='ubuntu', metric='cpu', subsystem=None)
TelemetryTelemetry(timestamp='28.05.2023 10:05:53.150578', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:53.344325', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:53.650193', value='976552.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:53.650509', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:53.650974', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:53.842116', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:54.150561', value='2.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:54.151615', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:54.354966', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:54.650541', value='976552.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:54.651478', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:54.651907', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:54.868354', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:55.151004', value='3.535354', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:55.151196', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:55.326752', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:55.650558', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:55.650764', value='976552.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:55.651925', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:55.789294', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:56.150115', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:56.152173', value='1.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:56.286088', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:56.649688', value='0.080000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:56.649992', value='996852.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:56.652053', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:56.652315', value='10.050251', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:56.654271', value='0.100000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:56.673819', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:57.151748', value='94.764398', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:57.152106', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:57.366857', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:57.650048', value='1185372.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:57.650733', value='100.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:57.652396', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:57.843180', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:58.150649', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:58.150920', value='100.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:58.338082', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:58.649754', value='1227204.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:58.649949', value='23.618090', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:58.650683', value='16.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:58.858248', value='241.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 10:05:59.150298', value='0.526316', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 10:05:59.150587', value='67.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
