Telemetry(timestamp='28.05.2023 15:38:36.111554', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:36.111778', value='1622464.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:36.113301', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:36.319085', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:36.613116', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:36.611853', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:37.453830', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:37.111081', value='1622456.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:37.111220', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:37.113276', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:37.124645', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:37.611561', value='3.045685', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:37.612234', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:37.755966', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:38.110839', value='0.000000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:38.110842', value='0.000000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:38.111405', value='1622456.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:38.112170', value='1.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:38.112200', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:38.261383', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:38.611825', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:38.613351', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:38.776931', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:39.111638', value='8.808290', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:39.112257', value='1624220.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:39.112183', value='33.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:39.279139', value='1028.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:39.611978', value='76.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:39.613798', value='6.951872', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:39.799164', value='3012.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:40.111208', value='1630740.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:40.113419', value='5.405405', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:40.113496', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:40.321708', value='3997.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:40.611929', value='5.434783', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:40.613547', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:40.822851', value='3943.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:41.111782', value='5.978261', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:41.111924', value='1635780.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:41.112417', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:41.238235', value='3877.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:41.612223', value='103.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:41.613418', value='3.804348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:41.748377', value='3820.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:42.111407', value='3.804348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:42.111854', value='1637208.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:42.113060', value='102.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:42.262773', value='3366.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:42.611952', value='9.677419', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:42.612243', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:42.770639', value='3463.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:43.111458', value='0.020000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:43.111454', value='0.080000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:43.111695', value='1637460.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:43.112586', value='3.804348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:43.112830', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:43.281597', value='3765.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:43.613088', value='6.521739', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:43.613163', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:43.791856', value='3738.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:44.111351', value='3.763441', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:44.111835', value='1651820.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:44.114353', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:44.308455', value='3847.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:44.612317', value='4.347826', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:44.612086', value='87.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:44.818263', value='3873.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:45.111637', value='4.945055', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:45.112517', value='1652064.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:45.112948', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:45.330801', value='4035.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:45.612765', value='89.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:45.613945', value='5.913978', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:45.750975', value='4079.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:46.111764', value='4.324324', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:46.112081', value='1652064.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:46.112971', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:46.252081', value='3891.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:46.612419', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:46.613905', value='5.464481', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:46.865968', value='3979.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:47.111889', value='1652064.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:47.112483', value='4.891304', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:47.112925', value='89.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:47.127124', value='4104.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:47.612699', value='36.756757', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:47.613350', value='57.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:47.786299', value='2497.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:48.110912', value='0.020000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:48.110910', value='0.070000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:48.111091', value='1744080.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:48.111176', value='49.456522', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:48.113080', value='18.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:48.298785', value='488.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:48.611898', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:48.612929', value='48.837209', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:48.800876', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:49.111290', value='1628212.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:49.111511', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:49.111739', value='8.717949', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:49.316251', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:49.611629', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:49.611764', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:49.728934', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:50.111917', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:50.112150', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:50.112556', value='1628212.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:50.241247', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:50.612097', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 15:38:50.613299', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 15:38:50.759033', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
