Telemetry(timestamp='04.06.2023 02:51:12.756933', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:19.256397', value='1195192.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:19.257692', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:19.463790', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:19.756497', value='0.502513', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:19.757360', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:19.987230', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:20.256444', value='0.520000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:20.257011', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:20.257271', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:20.257316', value='1195444.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:20.461158', value='0.230000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:20.486687', value='97.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:20.757533', value='58.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:20.757581', value='16.753927', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:20.879382', value='1793.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:21.255681', value='1194764.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:21.256379', value='27.692308', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:21.258084', value='64.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:21.415791', value='2077.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:21.755990', value='2.020202', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:21.756753', value='19.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:21.908175', value='383.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:22.256486', value='5.583756', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:22.256757', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:22.257492', value='1195004.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:22.410833', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:22.757114', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:22.757475', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:22.932859', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:23.255934', value='1195480.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:23.257824', value='11.224490', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:23.257938', value='25.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:23.452874', value='650.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:23.755935', value='19.371728', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:23.757741', value='56.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:23.973011', value='2168.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:24.256743', value='42.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:24.256960', value='27.692308', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:24.257674', value='1197908.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:24.265746', value='1524.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:24.756772', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:24.758347', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:24.983582', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:25.255837', value='0.480000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:25.256215', value='1197868.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:25.256319', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:25.258174', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:25.373693', value='0.230000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:25.413794', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:25.756472', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:25.757427', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:25.851623', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:26.256744', value='35.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:26.257024', value='14.948454', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:26.257071', value='1198092.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:26.406857', value='1064.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:26.756570', value='26.178010', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:26.757814', value='58.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:26.835548', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:27.256426', value='1194344.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:27.256560', value='24.102564', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:27.257523', value='32.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:27.442381', value='1109.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:27.756261', value='0.510204', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:27.756808', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:27.953225', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:28.256498', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:28.256591', value='1194596.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:28.257132', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:28.468316', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:28.756683', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:28.756741', value='3.045685', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:28.839008', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:29.256777', value='42.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:29.257263', value='17.857143', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:29.258305', value='1195516.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:29.466048', value='1521.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:29.757351', value='58.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:29.758505', value='31.443299', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:29.900397', value='2170.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:30.256183', value='6.598985', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:30.256555', value='1208744.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:30.256860', value='0.520000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:30.258511', value='25.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:30.400717', value='0.240000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:30.415641', value='643.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:30.756397', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:30.756604', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:30.901684', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:31.256495', value='1208744.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:31.257036', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:31.257494', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:31.435657', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:31.757639', value='7.106599', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:31.757661', value='17.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:31.966306', value='286.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:32.255914', value='1208996.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:32.256230', value='23.036649', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:32.258649', value='54.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:32.478824', value='2119.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:32.755832', value='29.842932', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:32.757002', value='50.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:32.866307', value='1893.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:33.255903', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:33.256444', value='13.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:33.256835', value='1186764.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:33.477029', value='72.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:33.756054', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:33.756924', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:33.880330', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:34.256812', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:34.257066', value='1186764.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:34.257668', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:34.404530', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:34.757061', value='35.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:34.757183', value='12.371134', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:34.925312', value='875.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:35.256085', value='0.560000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:35.256902', value='1195064.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:35.258052', value='25.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:35.258321', value='61.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:35.413828', value='0.260000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:35.446661', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:35.756461', value='21.649485', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:35.758464', value='36.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:35.850187', value='1295.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:36.256833', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:36.257201', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:36.257841', value='1198800.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:36.450517', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:36.756998', value='1.010101', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:36.757701', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:36.867636', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:37.256945', value='1198800.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:37.256962', value='6.153846', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:37.258234', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:37.479899', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:37.757574', value='36.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:37.757576', value='21.025641', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:37.978479', value='1297.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:38.256802', value='1192008.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:38.257169', value='25.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:38.258512', value='70.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:38.292246', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:38.756699', value='44.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:38.756702', value='881.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:38.757317', value='12.626263', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:39.256570', value='1203132.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:39.257174', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:39.257409', value='0.505051', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:39.415314', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:39.756371', value='2.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:39.757577', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:39.927330', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:40.256447', value='1203132.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:40.256479', value='6.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:40.256514', value='0.510000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:40.257258', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:40.438927', value='0.250000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:40.457933', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:40.756772', value='13.197970', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:40.757377', value='48.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:40.971587', value='1737.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:41.256421', value='1196184.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:41.256456', value='31.606218', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:41.256820', value='60.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:41.475867', value='2170.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:41.756961', value='21.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:41.757160', value='7.537688', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:41.986095', value='437.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:42.256398', value='1197924.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:42.256681', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:42.257185', value='7.142857', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:42.382003', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:42.756960', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:42.756982', value='0.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:42.895902', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:43.257053', value='1197924.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:43.257141', value='9.230769', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:43.257380', value='21.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:43.416261', value='583.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:43.756433', value='19.270833', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:43.756709', value='57.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:43.931617', value='2168.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:44.256303', value='1187444.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:44.256719', value='26.041667', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='04.06.2023 02:51:44.258034', value='46.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:44.401247', value='1590.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='04.06.2023 02:51:44.756124', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
