Telemetry(timestamp='28.05.2023 14:23:45.111138', value='1141584.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:47.761952', value='1060.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:48.111455', value='0.030000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:48.111460', value='0.200000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:48.111652', value='1144948.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:48.112060', value='3.846154', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:48.112326', value='75.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:48.272133', value='2871.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:48.611988', value='4.972376', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:48.613271', value='93.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:48.786828', value='3821.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:49.111181', value='1148980.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:49.111512', value='6.557377', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:49.113314', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:49.298787', value='3970.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:49.611737', value='6.417112', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:49.612280', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:49.810784', value='3859.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:50.112521', value='1156288.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:50.112978', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:50.113018', value='4.395604', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:50.325627', value='3786.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:50.613539', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:50.613647', value='7.446809', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:50.738349', value='3635.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:51.111821', value='1156540.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:51.111940', value='3.260870', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:51.115621', value='89.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:51.253541', value='3458.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:51.611723', value='3.743316', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:51.612588', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:51.761147', value='3358.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:52.111566', value='4.255319', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:52.111935', value='1157044.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:52.112744', value='107.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:52.276298', value='3371.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:52.611983', value='5.319149', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:52.612245', value='100.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:52.781944', value='2987.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:53.110784', value='0.030000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:53.111329', value='1172920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:53.111793', value='3.825137', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:53.113313', value='82.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:53.280811', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:53.305446', value='3190.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:53.611220', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:53.611607', value='4.891304', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:53.796124', value='3798.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:54.110974', value='1172920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:54.112008', value='3.804348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:54.112206', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:54.317951', value='3731.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:54.611629', value='6.486486', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:54.612860', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:54.838052', value='3632.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:55.111460', value='4.891304', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:55.111738', value='1172920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:55.112174', value='89.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:55.250236', value='3606.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:55.612103', value='74.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:55.612767', value='5.347594', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:55.747693', value='3409.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:56.111944', value='1173384.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:56.113086', value='0.529101', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:56.113420', value='61.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:56.369869', value='2355.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:56.612639', value='5.405405', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:56.612897', value='79.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:56.770762', value='2730.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:57.111654', value='4.419890', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:57.112118', value='1173372.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:57.113016', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:57.286646', value='3821.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:57.611779', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:57.611876', value='10.989011', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:57.715275', value='3669.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:58.111351', value='5.405405', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:58.111542', value='0.030000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:58.111694', value='1206208.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:58.113109', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:58.299464', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:58.312170', value='3712.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:58.613180', value='5.978261', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:58.613523', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:58.737058', value='3864.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:59.111507', value='9.574468', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:59.111808', value='1206208.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:59.113949', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:59.236160', value='4023.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:59.612308', value='4.395604', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:23:59.612460', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:23:59.744012', value='4066.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:00.110964', value='1206208.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:00.111849', value='4.347826', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:00.113399', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:00.256331', value='4072.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:00.611680', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:00.611546', value='3.260870', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:00.611683', value='3914.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:01.112193', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:01.112322', value='1206460.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:01.112535', value='5.882353', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:01.280055', value='3845.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:01.612664', value='2.247191', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:01.613108', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:01.811310', value='4008.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:02.111720', value='1206452.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:02.112174', value='4.371585', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:02.114172', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:02.312493', value='4023.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:02.613130', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:02.613278', value='7.650273', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:02.810977', value='3929.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:03.111394', value='0.030000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:03.111369', value='4.891304', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:03.111397', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:03.111828', value='1206452.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:03.112251', value='84.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:03.326420', value='3881.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:03.612394', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:03.612532', value='3.351955', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:03.731928', value='3990.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:04.111708', value='4.324324', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:04.111847', value='1206452.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:04.114588', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:04.257260', value='4061.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:04.612227', value='5.945946', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:04.613947', value='87.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:04.765155', value='4019.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:05.110918', value='1206704.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:05.112341', value='5.978261', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:05.113013', value='87.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:05.296770', value='4006.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:05.611182', value='2.197802', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:05.613255', value='83.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:05.679780', value='3797.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:06.110970', value='1206704.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:06.112244', value='80.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:06.111880', value='5.851064', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:06.319840', value='3562.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:06.611989', value='8.108108', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:06.612133', value='82.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:06.813174', value='3698.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:07.111881', value='4.864865', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:07.112425', value='1272224.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:07.112578', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:07.324040', value='3897.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:07.611785', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:07.612643', value='7.262570', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:07.721947', value='3946.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:08.111436', value='0.020000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:08.111440', value='0.180000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:08.111809', value='1272224.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:08.112329', value='3.804348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:08.113949', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:08.248810', value='3779.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:08.611981', value='3.888889', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:08.612809', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:08.756365', value='3823.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:09.111762', value='1272224.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:09.112199', value='7.567568', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:09.113139', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:09.273753', value='3943.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:09.612206', value='6.951872', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:09.613593', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:09.781235', value='3914.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:10.111623', value='1272220.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:10.112253', value='5.882353', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:10.113041', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:10.290733', value='3899.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:10.611445', value='89.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:10.613132', value='3.846154', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:10.803279', value='3914.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:11.111639', value='1272220.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:11.111917', value='4.324324', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:11.114047', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:11.322543', value='3916.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:11.613700', value='83.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:11.613738', value='4.347826', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:11.825918', value='3753.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:12.111866', value='1272472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:12.112455', value='5.464481', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:12.112921', value='84.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:12.245251', value='3859.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:12.612746', value='10.439560', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:12.614345', value='87.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:12.756468', value='3987.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:13.110809', value='0.020000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:13.111456', value='1272472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:13.111999', value='6.486486', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:13.112678', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:13.248791', value='0.180000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:13.262337', value='3994.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:13.611806', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:13.611770', value='6.914894', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:13.762651', value='3918.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:14.111002', value='1272472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:14.111947', value='86.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:14.112330', value='5.978261', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:14.279002', value='3979.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:14.611419', value='4.918033', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:14.612952', value='88.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:14.793845', value='4044.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:15.111069', value='5.882353', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:15.111371', value='1272472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:15.112267', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:15.320624', value='3868.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:15.611686', value='6.417112', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:15.612105', value='84.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:15.823349', value='3829.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:16.111014', value='1272472.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:16.111328', value='3.846154', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:16.112037', value='85.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:16.285720', value='3903.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:16.612239', value='34.183673', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 14:24:16.612403', value='65.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 14:24:16.743633', value='2854.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
