Telemetry(timestamp='28.05.2023 22:52:42.439864', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:52.190908', value='3631.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:52.543427', value='0.090000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:52.543758', value='1074392.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:52.544352', value='8.241758', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:52.544767', value='93.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:52.677173', value='0.100000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:52.720367', value='3778.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:53.440609', value='3.846154', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:53.453298', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:53.211475', value='3880.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:53.543576', value='1082708.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:53.544773', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:53.546079', value='6.451613', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:53.720587', value='3910.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:54.436460', value='6.451613', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:54.462244', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:54.249629', value='3964.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:54.543835', value='1083464.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:54.544712', value='5.494505', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:54.545173', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:54.754020', value='3951.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:55.443523', value='98.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:55.450966', value='4.371585', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:55.243374', value='3829.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:55.544036', value='1098836.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:55.547971', value='6.010929', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:55.548028', value='93.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:55.808272', value='3732.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:56.461003', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:56.475267', value='2.162162', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:56.175717', value='3791.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:56.543487', value='1102280.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:56.544250', value='5.405405', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:56.547294', value='102.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:56.693212', value='3588.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:57.441791', value='2.732240', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:57.456821', value='98.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:57.214176', value='3536.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:57.544212', value='0.090000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:57.544553', value='98.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:57.544741', value='1102524.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:57.545657', value='9.189189', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:57.702574', value='0.100000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:57.721872', value='3743.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:58.453482', value='7.486631', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:58.460730', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:58.243790', value='3910.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:58.544045', value='1102520.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:58.544621', value='6.451613', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:58.545221', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:58.739920', value='4037.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:59.438874', value='6.951872', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:59.454735', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:59.258074', value='3901.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:59.543553', value='1103000.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:59.544368', value='1.047120', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:52:59.545058', value='50.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:52:59.780495', value='2546.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:00.438267', value='1.507538', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:00.449466', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:00.291482', value='664.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:00.543562', value='1152800.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:00.544100', value='12.234043', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:00.544317', value='41.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:00.693404', value='755.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:01.437103', value='48.648649', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:01.451882', value='41.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:01.190544', value='754.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:01.543936', value='1139140.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:01.543989', value='53.296703', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:01.544082', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:01.701010', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:02.443388', value='31.891892', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:02.449182', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:02.259288', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:02.543756', value='0.160000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:02.544138', value='1074968.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:02.544513', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='28.05.2023 22:53:02.544812', value='2.040816', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:02.714760', value='0.120000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='28.05.2023 22:53:02.726628', value='6.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
