Telemetry(timestamp='25.05.2023 16:45:34.431094', value='1081408.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:39.487058', value='1090312.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:39.487752', value='16.759777', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:39.544086', value='547.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:39.975509', value='40004.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:39.505027', value='18.965517', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:39.505064', value='510.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:39.507167', value='37361.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:40.467811', value='19.021739', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:40.474810', value='1078364.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:40.598232', value='452.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:40.906682', value='34220.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:40.504682', value='478.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:40.504806', value='16.304348', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:40.505906', value='35468.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:41.446885', value='1088428.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:41.520580', value='13.812155', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:41.525229', value='522.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:41.878520', value='38072.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:41.504863', value='14.444444', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:41.505776', value='502.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:41.507354', value='36847.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:42.404101', value='1086360.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:42.410017', value='13.333333', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:42.414371', value='0.170000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:42.551052', value='484.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:42.710229', value='0.150000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:42.113094', value='37939.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:42.504504', value='472.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:42.504809', value='17.204301', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:42.506516', value='41263.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:43.493289', value='20.218579', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:43.525190', value='1118256.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:43.552917', value='447.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:43.108785', value='37905.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:43.504968', value='363.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:43.505131', value='18.617021', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:43.507701', value='35412.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:44.423926', value='15.846995', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:44.440464', value='1080088.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:44.587052', value='464.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:44.105705', value='36105.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:44.504328', value='536.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:44.504893', value='18.085106', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:44.506279', value='33487.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:45.491426', value='477.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:45.497083', value='15.217391', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:45.526916', value='1079420.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:45.605625', value='35459.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:45.505008', value='453.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:45.505188', value='17.415730', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:45.507434', value='35539.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:46.416948', value='1090188.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:46.511395', value='15.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:46.539851', value='467.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:46.963917', value='35343.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:46.504653', value='15.760870', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:46.505459', value='515.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:46.508986', value='37132.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:47.448470', value='0.150000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:47.470063', value='1090640.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:47.489277', value='559.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:47.500931', value='13.407821', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:47.566607', value='0.150000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:47.903586', value='34986.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:47.504689', value='16.577540', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:47.505144', value='532.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:47.509351', value='35953.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:48.419578', value='1090688.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:48.477123', value='15.789474', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:48.561555', value='441.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:48.923341', value='37089.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:48.505442', value='18.888889', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:48.505655', value='459.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:48.509837', value='36234.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:49.515111', value='437.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:49.537436', value='1074592.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:49.611641', value='19.786096', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:49.724703', value='33854.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:49.505209', value='382.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:49.505353', value='14.594595', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:49.509551', value='34372.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:50.489483', value='1069912.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:50.521487', value='15.343915', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:50.579681', value='377.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:50.108959', value='36871.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:50.505095', value='14.754098', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:50.505605', value='427.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:50.510183', value='34873.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:51.485792', value='1074876.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:51.500288', value='14.594595', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:51.535313', value='453.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:51.113159', value='33886.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:51.504834', value='15.053763', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:51.505348', value='394.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:51.509761', value='38530.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:52.390341', value='0.220000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:52.390564', value='0.160000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:52.403155', value='1095752.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:52.493494', value='15.873016', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:52.536310', value='418.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:52.126490', value='39825.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:52.505051', value='408.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:52.505368', value='16.230366', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:52.507096', value='37444.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:53.473891', value='1105892.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:53.513048', value='22.404372', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:53.516607', value='451.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:53.911997', value='36796.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:53.504912', value='15.675676', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:53.505435', value='439.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:53.509621', value='34822.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:54.494812', value='1083116.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:54.496687', value='15.469613', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:54.533895', value='328.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:54.100807', value='34224.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:54.505305', value='19.148936', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:54.505306', value='427.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:54.507900', value='38318.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:55.416399', value='1090672.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:55.430565', value='18.518519', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:55.585610', value='468.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:55.933588', value='40135.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:55.504704', value='15.934066', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:55.504845', value='477.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:55.506454', value='37835.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:56.410128', value='1098452.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:56.481758', value='483.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:56.495034', value='14.754098', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:56.868795', value='34529.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:56.504466', value='9.424084', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='25.05.2023 16:45:56.505665', value='296.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='25.05.2023 16:45:56.510935', value='22059.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
