Telemetry(timestamp='27.05.2023 11:56:03.308392', value='1.005025', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:03.321143', value='8.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:03.475316', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:03.530387', value='1080228.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:03.530489', value='14.358974', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:03.532269', value='9.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:03.706648', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:04.310328', value='53.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:04.313690', value='2.590674', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:04.204297', value='2027.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:04.530020', value='1076588.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:04.531032', value='56.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:04.532323', value='29.591837', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:04.648774', value='2168.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:05.306201', value='8.673469', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:05.329709', value='52.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:05.238677', value='1977.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:05.530464', value='1077116.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:05.530619', value='57.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:05.530754', value='24.102564', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:05.530871', value='0.460000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:05.559253', value='2169.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='27.05.2023 11:56:05.572094', value='0.100000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:06.309042', value='12.371134', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='27.05.2023 11:56:06.323267', value='53.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
