Telemetry(timestamp='29.05.2023 18:00:22.750374', value='1218312.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:29.752201', value='3566.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:30.250767', value='3582.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:30.250765', value='90.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:30.251063', value='4.278075', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:30.752634', value='3532.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:30.752632', value='91.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:30.750397', value='1219496.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:30.751384', value='2.590674', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:31.250811', value='72.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:31.250820', value='2809.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:31.252199', value='0.510204', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:31.750269', value='1.025641', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:31.750069', value='1219944.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:31.752272', value='62.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:31.752282', value='2438.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:32.250682', value='3.108808', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:32.251565', value='84.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:32.251567', value='3353.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:32.750164', value='1219944.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:32.751726', value='3994.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:32.751723', value='99.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:32.751624', value='1.578947', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.250135', value='3.589744', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.252778', value='4008.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:33.252776', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:33.749996', value='0.200000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.750226', value='1219940.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.750694', value='2.590674', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.751144', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:33.749992', value='0.110000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:33.751147', value='3864.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:34.249790', value='2.617801', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:34.251374', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:34.251377', value='3834.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:34.750508', value='2.094241', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:34.751196', value='3979.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:34.750620', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:34.751194', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:35.251474', value='4044.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:35.251470', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:35.251889', value='4.255319', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:35.750496', value='3.626943', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:35.750660', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:35.752369', value='3990.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:35.752366', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:36.250836', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:36.251412', value='2.617801', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:36.250839', value='3763.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:36.750349', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:36.751628', value='1.546392', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:36.752099', value='3199.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:36.752097', value='84.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:37.250439', value='2.083333', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:37.252508', value='80.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:37.252510', value='3132.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:37.750432', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:37.750982', value='2.083333', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:37.752099', value='3536.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:37.752086', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:38.250907', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:38.250911', value='3624.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:38.252503', value='1.570681', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:38.750864', value='0.100000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:38.750085', value='2.094241', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:38.750867', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:38.751224', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:38.751491', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:38.751226', value='3777.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:39.250856', value='2.094241', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:39.251000', value='3868.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:39.250996', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:39.750703', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:39.750851', value='1.058201', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:39.752187', value='3824.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:39.752184', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:40.251113', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:40.251283', value='6.282723', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:40.251116', value='3759.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:40.751628', value='3880.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:40.750770', value='1.587302', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:40.751053', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:40.751626', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:41.250695', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:41.250698', value='3985.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:41.251130', value='1.570681', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:41.751745', value='3965.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:41.750148', value='3.608247', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:41.750526', value='1219932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:41.751737', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:42.250720', value='3909.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:42.250717', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:42.250548', value='1.052632', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:42.750976', value='93.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:42.751689', value='2.631579', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:42.750979', value='3855.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:42.749935', value='1219924.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.250318', value='2.604167', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.251937', value='3800.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:43.251935', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:43.750060', value='2.617801', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.750555', value='1219924.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.750923', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.751845', value='3895.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:43.750920', value='0.090000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:43.751841', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:44.250612', value='97.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:44.250616', value='3964.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:44.252702', value='3.608247', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:44.751035', value='2.094241', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:44.750398', value='1219920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:44.753486', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:44.753488', value='3878.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:45.251064', value='3897.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:45.250328', value='5.347594', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:45.251062', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:45.750787', value='1.058201', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:45.750431', value='1219920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:45.751326', value='3982.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:45.751324', value='96.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:46.250927', value='2.604167', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:46.251687', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:46.251690', value='3958.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:46.750832', value='1.058201', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:46.750423', value='1219920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:46.751716', value='3785.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:46.751714', value='94.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:47.251625', value='3674.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:47.250920', value='1.570681', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:47.251622', value='92.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:47.753585', value='3797.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:47.754424', value='1.570681', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:47.753582', value='93.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:47.754055', value='1219920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.253364', value='3865.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:48.253355', value='95.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:48.254547', value='3.108808', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.749940', value='0.190000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.749936', value='0.080000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.750923', value='1219920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.750595', value='1.570681', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:48.753947', value='107.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:48.753957', value='3780.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:49.251658', value='3873.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:49.749907', value='1241836.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:49.250661', value='3.125000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:49.750405', value='19.796954', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:49.751785', value='62.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:49.821930', value='2484.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:49.251656', value='106.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:50.250159', value='25.757576', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:50.250642', value='497.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:50.250627', value='25.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:50.750262', value='5.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:50.749654', value='1311388.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:50.750261', value='15.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:50.750464', value='25.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:51.249979', value='25.125628', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:51.251344', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:51.251345', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:51.749920', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:51.749919', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:51.750061', value='1316932.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:51.750013', value='25.000000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:52.250359', value='12.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:52.250361', value='3.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:52.250391', value='21.608040', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:52.750454', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:52.750769', value='18.181818', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:52.750453', value='11.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:52.750187', value='1340872.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.251662', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:53.250453', value='25.500000', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.251661', value='10.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:53.749597', value='0.200000', node='ubuntu', metric='load5', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.749596', value='0.160000', node='ubuntu', metric='load1', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.749834', value='1409920.000000', node='ubuntu', metric='ram', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.750480', value='24.747475', node='ubuntu', metric='cpu', subsystem=None)
Telemetry(timestamp='29.05.2023 18:00:53.750719', value='14.000000', node='ubuntu', metric='tx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:53.750720', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
Telemetry(timestamp='29.05.2023 18:00:54.251321', value='4.000000', node='ubuntu', metric='rx', subsystem='enp0s25')
